20059004,_SUG_Arteria_afectada,Arteria vertebral,art vertebral,,
20059004,_SUG_Arteria_afectada,Arteria vertebral,arteria vertebral,,
20059004,_SUG_Arteria_afectada,Arteria vertebral segmento V1,arteria v1,,
20059004,_SUG_Arteria_afectada,Arteria vertebral segmento V1,v1,,
20059004,_SUG_Arteria_afectada,Indeterminado,arteria no especif.,,
20059004,_SUG_Arteria_afectada,Indeterminado,no especif.,,
20059004,_SUG_Arteria_afectada,Indeterminado,arteria indeterm i na do,,
20059004,_SUG_Arteria_afectada,Indeterminado,arteria indeterminado,,
20059004,_SUG_Arteria_afectada,Indeterminado,arteria territorio indeterminado,,
20059004,_SUG_Arteria_afectada,Indeterminado,indeterm i na do,,
20059004,_SUG_Arteria_afectada,Indeterminado,indeterminado,,
20059004,_SUG_Arteria_afectada,Indeterminado,territorio indeterminado,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,arteria vb,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,arteria vertebr basilar,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,arteria vertebro basilar,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,arteria vertebro-basilar,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,arteria vertebrobasilar,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,vb,,
20059004,_SUG_Arteria_afectada,Sistema vértebrobasilar,vertebro basilar,,
,_SUG_Arteria_afectada,Arteria paramedia,a. paramedia,,
,_SUG_Arteria_afectada,Arteria paramedia,art. paramedia,,
,_SUG_Arteria_afectada,Arteria cerebral posterior,arteria cerebral posterior,,
,_SUG_Arteria_afectada,Arteria cerebral media,arteria cerebrals mitges,,
,_SUG_Arteria_afectada,Arteria lenticuloestriada,arteria lenticular estriadas,,
,_SUG_Arteria_afectada,Arteria lenticuloestriada,arteria lenticular-estriadas,,
,_SUG_Arteria_afectada,Arteria paramedia,arteria paramedia,,
,_SUG_Arteria_afectada,Arteria carótida común,carotida,,
,_SUG_Arteria_afectada,Arteria lenticuloestriada,lenticular estriadas,,
,_SUG_Arteria_afectada,Arteria lenticuloestriada,lenticular-estriadas,,
,_SUG_Arteria_afectada,,vertebro,,
C0000010,_SUG_ASPECTS,ASPECTS,aspects 0,,
C0000010,_SUG_ASPECTS,ASPECTS,aspects score 0,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,ait,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,aits,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,ictus minor,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,infarto clinicamente regresivo,,no necesariamente AIT
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,isquemia cerebral transitoria,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,sindrome de alarma capsular,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,sindrome sensitivo motor,,no necesariamente por AIT
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,sindrome sensitivo-motor regresivo,,no necesariamente por AIT
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,tia,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,accidente transitori isquemia,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,ataque isquemia transitorio,,
266257000,_SUG_Ataque_isquemico_transitorio,Ataque isquémico transitorio,ictus isquemia minor,,
134198009,_SUG_Etiologia,Aneurisma,aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,causa aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,causa posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,causa probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'etiologia aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'etiologia posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'etiologia probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'origen aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'origen posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,d'origen probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,de origen aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,de origen posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,de origen probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,etiologia aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,etiologia posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,etiologia probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,origen aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,origen posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,origen probablemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,perfil aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,perfil posiblemente aneurisma,,
134198009,_SUG_Etiologia,Aneurisma,perfil probablemente aneurisma,,
134198009,_SUG_Etiologia,Angiopatía amiloide,angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,causa probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'etiologia probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,d'origen probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,de origen probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,etiologia probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,origen probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil posiblemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil posiblemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil probablemente angiopatia amiloide,,
134198009,_SUG_Etiologia,Angiopatía amiloide,perfil probablemente angiopatia amiloide cerebral,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,causa probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'etiologia probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,d'origen probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,de origen probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,etiologia probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,origen probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil posiblemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil posiblemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil posiblemente aterotrombotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil probablemente ateromatosis,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil probablemente aterosclerotico,,
134198009,_SUG_Etiologia,Aterotrombótico/aterosclerótico,perfil probablemente aterotrombotico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),causa probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'etiologia probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),d'origen probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),de origen probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),etiologia probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen cardiaco,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen posiblemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen posiblemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen posiblemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen posiblemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen probablemente cardioemebolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen probablemente ce,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen probablemente embolico,,
134198009,_SUG_Etiologia,Cardioembólico (CE),origen probablemente mecanisme embolic,,
134198009,_SUG_Etiologia,Cardioembólico (CE),perfil cardioemebolico,,
